Departamento,Municipio,Operadora,Contrato,Campo,Date,Aceite
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2015-12-01,2896
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-01-01,2881
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-02-01,2853
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-03-01,2835
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-04-01,2807
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-05-01,2792
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-06-01,2761
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-07-01,2747
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-08-01,2719
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-09-01,2705
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-10-01,2684
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-11-01,2669
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE,2016-12-01,2638
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-01-01,2960.483871
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-02-01,3101.178571
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-03-01,3101.580645
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-04-01,3164.633333
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-05-01,3199.193548
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-06-01,3162.266667
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-07-01,2874.129032
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-08-01,2837.516129
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-09-01,2805.033333
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-10-01,2846.064516
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-11-01,2944.466667
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2015-12-01,2813.387097
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-01-01,2987.677419
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-02-01,2739.689655
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-03-01,2831.064516
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-04-01,2782.066667
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-05-01,2540.645161
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-06-01,2669.2
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-07-01,2678.516129
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-08-01,2649.677419
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-09-01,2593.866667
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-10-01,2452.225806
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-11-01,2440.633333
ANTIOQUIA,YONDO,ECOPETROL,CASABE,CASABE SUR,2016-12-01,2174.483871
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-01-01,74
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-02-01,73
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-03-01,72
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-04-01,71
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-05-01,70
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-06-01,70
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-07-01,69
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-08-01,68
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-09-01,67
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-10-01,67
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-11-01,66
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2015-12-01,65
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-01-01,64
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-02-01,64
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-03-01,63
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-04-01,62
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-05-01,61
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-06-01,61
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-07-01,60
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-08-01,59
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-09-01,59
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-10-01,58
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-11-01,57
ANTIOQUIA,YONDO,ECOPETROL,CASABE,PEÑAS BLANCAS,2016-12-01,57
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-01-01,14667.06452
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-02-01,15803.71429
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-03-01,15520.12903
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-04-01,14250.7
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-05-01,14344.16129
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-06-01,14521
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-07-01,13650
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-08-01,12628.74194
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-09-01,12851
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-10-01,12746.35484
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-11-01,12955.6
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2015-12-01,12321.09677
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-01-01,11895.12903
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-02-01,11783.27586
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-03-01,11373.06452
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-04-01,11297.23333
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-05-01,11147.22581
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-06-01,11468.56667
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-07-01,10765.87097
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-08-01,10201.09677
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-09-01,10009.26667
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-10-01,9804.225806
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-11-01,9604.4
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,CASABE,2016-12-01,9827.580645
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-01-01,2124.806452
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-02-01,2444.464286
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-03-01,2361.419355
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-04-01,2014.566667
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-05-01,1886.870968
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-06-01,1816.333333
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-07-01,1931.870968
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-08-01,1878
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-09-01,1910.533333
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-10-01,1843.483871
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-11-01,1822.166667
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2015-12-01,1598.290323
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-01-01,1665.806452
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-02-01,1688.62069
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-03-01,1820.387097
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-04-01,1691
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-05-01,1642.935484
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-06-01,1797.933333
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-07-01,1638.096774
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-08-01,1582.419355
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-09-01,1552.366667
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-10-01,1404.354839
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-11-01,1423.833333
ANTIOQUIA,YONDO,ECOPETROL,CASABE INCREMENTAL,PEÑAS BLANCAS,2016-12-01,1421.903226
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-01-01,210.1935484
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-02-01,204.2142857
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-03-01,62.4516129
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-04-01,192.0333333
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-05-01,227.3548387
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-06-01,194.1
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-07-01,104.0645161
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-08-01,194.9354839
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-09-01,202.3333333
ARAUCA,,ECOPETROL,ARAUCA,ARAUCA,2014-10-01,213.4193548
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-01-01,252.7096774
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-02-01,250.9285714
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-03-01,249.6774194
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-04-01,243.2333333
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-05-01,227
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-06-01,130.1666667
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-07-01,82.93548387
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-08-01,80.29032258
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-09-01,78.3
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-10-01,74.06451613
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-11-01,75.7
ARAUCA,,ECOPETROL S.A.,ARAUCA,ARAUCA,2013-12-01,131.5483871
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-01-01,259.7741935
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-02-01,266.9285714
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-03-01,152.516129
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-04-01,0
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-05-01,48.90322581
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-06-01,223.7666667
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-07-01,142.6129032
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-08-01,248.7096774
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-09-01,257.7333333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,ARAGUATO,2014-10-01,265.0322581
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-01-01,2541.258065
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-02-01,2502.928571
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-03-01,2134.064516
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-04-01,286.6333333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-05-01,414.8709677
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-06-01,2358.433333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-07-01,1414.129032
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-08-01,3988.387097
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-09-01,6189.133333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,CHIPIRON,2014-10-01,6704.516129
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-01-01,421.3225806
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-02-01,342
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-03-01,183.2903226
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-04-01,0
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-05-01,35.16129032
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-06-01,313.2
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-07-01,207.3225806
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-08-01,323.2903226
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-09-01,261.1666667
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,JIBA UNIFICADO,2014-10-01,227.4193548
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-01-01,54.22580645
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-02-01,57.21428571
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-03-01,15.74193548
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-04-01,0
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-05-01,7.032258065
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-06-01,52.93333333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-07-01,32.93548387
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-08-01,56.22580645
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-09-01,58.56666667
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CHIPIRON,MATANEGRA OESTE,2014-10-01,57.87096774
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-01-01,2794.451613
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-02-01,2776.821429
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-03-01,1553.419355
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-04-01,143.1
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-05-01,374.7096774
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-06-01,1735.133333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-07-01,1340.387097
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-08-01,1629.064516
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-09-01,1436.666667
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANAGUEY,2014-10-01,1449.83871
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-01-01,0
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-02-01,0
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-03-01,0
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-04-01,0
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-05-01,23.93548387
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-06-01,30.4
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-07-01,50.35483871
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-08-01,45.25806452
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-09-01,36.1
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,CANGREJO,2014-10-01,28.03225806
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-01-01,130.0967742
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-02-01,371.1428571
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-03-01,476.7096774
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-04-01,68
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-05-01,76.70967742
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-06-01,369.5
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-07-01,214.2903226
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-08-01,256.0322581
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-09-01,203.4
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,MORROCOY,2014-10-01,206.7741935
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-01-01,268.1935484
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-02-01,278.3571429
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-03-01,151.8709677
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-04-01,13.43333333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-05-01,173.4193548
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-06-01,368.1
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-07-01,422.6451613
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-08-01,422.9354839
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-09-01,419.2333333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,REX,2014-10-01,404.6129032
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-01-01,1468.193548
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-02-01,1369.142857
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-03-01,1063.548387
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-04-01,28.73333333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-05-01,536.4193548
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-06-01,2331.533333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-07-01,1196.387097
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-08-01,1673.967742
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-09-01,1458.433333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,COSECHA,TERECAY,2014-10-01,1308.322581
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-01-01,32892.58065
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-02-01,33314.53571
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-03-01,17329.32258
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-04-01,405
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-05-01,4217.741935
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-06-01,33683.3
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-07-01,21021.54839
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-08-01,32551.19355
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-09-01,31840.5
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO LIMON,2014-10-01,31222.45161
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-01-01,6131.741935
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-02-01,6096.892857
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-03-01,2853.064516
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-04-01,65.86666667
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-05-01,805.4516129
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-06-01,6014.033333
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-07-01,3679.290323
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-08-01,6290.16129
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-09-01,6549.1
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,CAÑO YARUMAL,2014-10-01,6168.290323
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-01-01,960.0967742
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-02-01,915.5
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-03-01,412.2903226
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-04-01,0
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-05-01,135.9032258
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-06-01,1016.166667
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-07-01,707.9354839
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-08-01,970.1290323
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-09-01,932.7
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO,2014-10-01,942
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO ESTE,2014-01-01,62.06451613
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO ESTE,2014-02-01,63.25
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO ESTE,2014-03-01,21.93548387
ARAUCA,,OCCIDENTAL DE COLOMBIA INC.,CRAVO NORTE,REDONDO ESTE,2014-04-01,0
